PURCHASED_DEVICE,DEVICE_VALUE,LAST_DEVICE_CHANGE,DATA_TRAFFIC_MONTH_1,DATA_TRAFFIC_MONTH_2,DATA_TRAFFIC_MONTH_3,DATA_TRAFFIC_MONTH_4,DATA_TRAFFIC_MONTH_5,DATA_TRAFFIC_MONTH_6,VOICE_TRAFFIC_MONTH_1,VOICE_TRAFFIC_MONTH_2,VOICE_TRAFFIC_MONTH_3,VOICE_TRAFFIC_MONTH_4,VOICE_TRAFFIC_MONTH_5,VOICE_TRAFFIC_MONTH_6,BILLING_MONTH_1,BILLING_MONTH_2,BILLING_MONTH_3,BILLING_MONTH_4,BILLING_MONTH_5,BILLING_MONTH_6,DEVICE_COST_MONTH_1,DEVICE_COST_MONTH_2,DEVICE_COST_MONTH_3,DEVICE_COST_MONTH_4,DEVICE_COST_MONTH_5,DEVICE_COST_MONTH_6,LINE_ACTIVATION_DATE,MONTHS_LAST_DEVICE,DURATION_LINE,PREVIOUS_DEVICE_MODEL,PREVIOUS_DEVICE_MANUF,PREVIOUS_DEVICE_BRAND
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20160901,,,,,,,,,,,,,77.49,77.49,77.49,76.99,74.49,74.49,0.0,0.0,0.0,15.0,15.0,15.0,20140721,27,53,Moto G,"Motorola Mobility LLC, a Lenovo Company",Motorola
DGAP08163000_APPLE IPHONE XR 64GB PRETO,4305.0,20190101,10507.845,18425.27,18425.27,16613.092,12980.187,10147.543,258.10001,4.3000002,4.3000002,0.0,0.0,0.0,69.99,69.99,71.76,69.99,69.99,69.99,0.0,0.0,0.0,0.0,0.0,0.0,20180124,-1,11,,,
DGAP08163000_APPLE IPHONE XR 64GB PRETO,4305.0,20180101,3636.1394,3975.1948,3975.1948,4893.0195,4364.042,3992.2976,18.5,0.5,0.5,0.0,0.0,0.0,69.99,69.99,70.46,69.99,69.99,69.99,0.0,0.0,0.0,0.0,0.0,0.0,20180124,11,11,iPhone SE,Apple Inc,Apple
DGAP069C3000_APPLE IPHONE 8 PLUS 64GB CINZA BASICO,3777.0,20170101,1023.1151,2831.4214,2831.4214,3015.2114,2819.5559,1135.8162,51.700001,0.0,0.0,0.0,0.0,0.0,126.99000000000001,126.99000000000001,126.99000000000001,126.49000000000001,123.99000000000001,123.99000000000001,13.0,13.0,13.0,13.0,13.0,13.0,20141216,23,48,iPhone 6,Apple Inc,Apple
TGAL03462000_ALCATEL 5033J SMART PRETO,201.0,20160101,8489.3066,1906.1387,1906.1387,1266.2133,1266.6824,1478.9739,122.1,270.29999,270.29999,288.70001,135.2,48.900002,134.04,151.72,175.39,188.24,132.62,299.88,0.0,0.0,0.0,0.0,0.0,0.0,20140228,35,58,,,
TGAL03462000_ALCATEL 5033J SMART PRETO,201.0,,7934.7573,3697.2524,3697.2524,2245.9155,3499.1697,2182.9775,384.89999,620.09998,620.09998,692.59998,372.10001,458.70001,112.98,94.26,167.32,87.99,85.99,91.22,0.0,0.0,0.0,0.0,0.0,0.0,20170814,,16,iPhone 7,Apple Inc,Apple
TGAL03462000_ALCATEL 5033J SMART PRETO,393.0,20160101,5513.1953,6889.3975,6889.3975,7197.063,5746.5938,5936.1641,225.0,468.89999,468.89999,439.10001,236.8,395.70001,215.42,207.46,198.96,223.24,163.01,200.68,0.0,0.0,0.0,0.0,0.0,0.0,20140228,35,58,iPhone 7,Apple Inc,Apple
TGSA31064000_SAMSUNG G9600 SMART PRETO PPB/PI324/14,3345.0,20161001,0.0,0.0,0.0,0.0,0.0,0.0,33.099998,59.599998,59.599998,5.8000002,2.5999999,5.1999998,68.9,68.9,72.26,75.62,68.18,68.26,0.0,0.0,0.0,0.0,0.0,0.0,20161011,26,26,Moto G4,"Motorola Mobility LLC, a Lenovo Company",Motorola
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20180101,1203.5139,578.1156,578.1156,1000.7093,212.5661,707.51917,492.5,0.0,0.0,0.0,0.0,0.0,96.72,69.99,69.99,70.39,71.24,69.99,0.0,0.0,0.0,0.0,0.0,0.0,20180104,11,11,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20180101,796.17279,800.54083,800.54083,891.92505,888.77838,891.25696,297.39999,0.0,0.0,0.0,0.0,0.0,75.34,80.45,69.99,69.99,69.99,69.99,0.0,0.0,0.0,0.0,0.0,0.0,20180104,11,11,Samsung Galaxy J3 2016,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,4826.3096,2209.9636,2209.9636,2666.4434,2058.5701,2209.7354,141.89999,142.39999,142.39999,102.3,123.3,164.7,63.22,63.0,65.21,63.09,60.99,61.5,0.0,0.0,0.0,0.0,0.0,0.0,20041208,,168,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,5968.5361,4812.2515,4812.2515,3774.2866,3876.9163,6697.0664,312.29999,0.0,0.0,0.0,0.0,0.0,77.49,89.19,77.87,76.99,74.49,74.96,0.0,0.0,0.0,0.0,0.0,0.0,20140708,,53,Samsung Galaxy J5,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,3463.6021,1595.167,1595.167,3983.978,1619.0398,3270.894,366.60001,0.0,0.0,0.0,0.0,0.0,77.49,77.49,77.87,76.99,74.49,74.49,0.0,0.0,0.0,0.0,0.0,0.0,20140708,,53,HO12005945,"Motorola Mobility LLC, a Lenovo Company",Outros
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20171101,7252.1582,13533.082,13533.082,8722.9414,3467.0442,6002.749,223.60001,129.10001,129.10001,128.7,135.60001,199.60001,127.19,115.55000000000001,125.27000000000001,113.00999999999999,139.5,107.91,115.0,115.0,115.0,115.0,115.0,115.0,20080708,13,125,iPhone 7,Apple Inc,Apple
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20150101,14092.748,6947.9521,6947.9521,7723.5391,10866.208,12075.658,67.900002,57.299999,57.299999,45.900002,51.900002,51.799999,184.63,169.96,167.96,175.36,166.53,201.69,0.0,0.0,0.0,0.0,0.0,0.0,20121203,47,72,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,9905.333,5442.7534,5442.7534,15987.851,218.17,5923.3848,35.700001,48.700001,48.700001,34.200001,0.0,19.799999,246.04,246.04,246.04,251.71,281.98,241.99,0.0,0.0,0.0,0.0,0.0,0.0,20120801,,76,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,9804.8926,9165.0361,9165.0361,3454.8335,640.67407,3927.0232,79.900002,20.0,20.0,37.700001,0.5,55.099998,206.65,206.65,206.65,206.56,201.99,201.99,0.0,0.0,0.0,0.0,0.0,0.0,20130412,,68,iPhone 6S,Apple Inc,Apple
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,255.0,,4984.3691,3002.1736,3002.1736,1781.6827,1689.0613,1642.099,35.900002,0.0,0.0,0.0,0.0,0.0,113.35,113.35,113.35,112.73,110.23,390.16,0.0,0.0,0.0,0.0,0.0,0.0,20140512,,55,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,255.0,,1109.0946,3710.5547,3710.5547,2031.9923,807.17297,1226.772,0.89999998,0.0,0.0,0.0,0.0,0.0,113.35,113.35,313.3,112.73,110.23,110.23,0.0,0.0,0.0,0.0,0.0,0.0,20140512,,55,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,255.0,,6365.7808,6297.6782,6297.6782,7146.7856,1997.2604,6285.1382,22.799999,0.0,0.0,0.0,0.0,0.0,113.72,135.25,113.35,112.73,110.23,110.23,0.0,0.0,0.0,0.0,0.0,0.0,20140512,,55,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20160901,66155.633,40362.367,40362.367,43456.293,8899.1309,7911.6147,0.5,0.0,0.0,0.0,0.0,0.0,77.49,77.49,77.49,76.99,74.49,74.49,0.0,0.0,0.0,43.0,43.0,43.0,20140721,27,53,Samsung Galaxy J5,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20160901,11163.358,13019.613,13019.613,14752.786,12876.701,13818.271,395.70001,0.0,0.0,0.0,0.0,0.0,77.49,77.49,79.79,81.34,74.49,74.49,0.0,0.0,0.0,43.0,43.0,43.0,20140721,27,53,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20160901,9.765625E-4,,,,,0.041015625,29.200001,,,,,0.0,77.49,77.49,77.49,76.99,74.49,74.49,0.0,0.0,0.0,43.0,43.0,43.0,20140721,27,53,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20160901,5107.2402,9410.2842,9410.2842,8872.4541,5650.4858,5473.7959,675.0,0.0,0.0,0.0,0.0,0.0,89.77,77.49,77.49,76.99,74.49,74.49,0.0,0.0,0.0,43.0,43.0,43.0,20140721,27,53,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,5920.9141,5425.6597,5425.6597,4144.8374,2765.2629,4187.6187,488.5,0.0,0.0,0.0,0.0,0.0,77.49,77.49,122.79,79.32,74.49,74.49,0.0,0.0,0.0,0.0,0.0,0.0,20140708,,53,Samsung Galaxy Gran Prime 2016,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,227.0,20160801,993.01782,901.50446,901.50446,1170.2888,1134.1368,621.63263,468.39999,625.40002,625.40002,419.29999,359.60001,377.39999,75.57,76.87,77.13,75.69,70.99,70.99,0.0,0.0,0.0,0.0,0.0,0.0,20160831,28,28,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,227.0,20160801,0.49121094,0.0,0.0,0.0,0.0,0.0,569.09998,95.300003,95.300003,49.0,54.799999,88.599998,73.0,74.65,73.0,72.99,70.99,70.99,0.0,0.0,0.0,0.0,0.0,0.0,20160831,28,28,Samsung Ch@t 222,Samsung Korea,Samsung
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,609.0,20170901,6172.7183,2217.6365,2217.6365,2631.8274,2215.5759,2543.2012,105.0,91.900002,91.900002,124.9,91.800003,100.3,85.0,88.55,85.0,86.58,81.99,81.99,21.0,21.0,21.0,21.0,21.0,21.0,20150820,15,40,Moto G5,"Motorola Mobility LLC, a Lenovo Company",Motorola
DGAP08163000_APPLE IPHONE XR 64GB PRETO,4305.0,20180101,2432.9111,5159.8462,5159.8462,3041.3901,2613.5793,2976.49,85.400002,0.60000002,0.60000002,0.0,0.0,0.0,69.99,69.99,69.99,69.99,69.99,69.99,0.0,0.0,0.0,0.0,0.0,0.0,20180124,11,11,iPhone 6,Apple Inc,Apple
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20161001,0.0,,,,,1457.084,1.7,,,,,269.0,68.9,68.9,68.9,68.89,67.89,70.56,0.0,0.0,0.0,0.0,0.0,0.0,20161011,26,26,Moto Z Play,"Motorola Mobility LLC, a Lenovo Company",Motorola
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20161001,124.79008,495.08762,495.08762,0.0,0.0,0.0,58.900002,63.299999,63.299999,53.599998,66.5,76.199997,68.9,68.9,68.9,68.89,73.8,70.52,0.0,0.0,0.0,0.0,0.0,0.0,20161011,26,26,,,
TGSA31064000_SAMSUNG G9600 SMART PRETO PPB/PI324/14,3345.0,20170101,0.001953125,0.0,0.0,0.0,0.0,0.0,261.39999,77.699997,77.699997,121.6,170.2,95.699997,68.9,68.9,68.9,68.89,68.39,70.74000000000001,58.0,58.0,58.0,58.0,58.0,58.0,20170110,23,23,NEW UP,Multilaser Industrial S.A.,Outros
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20161001,0.0,0.0,0.0,0.0,0.0,0.0,90.800003,151.7,151.7,45.400002,169.0,80.699997,68.9,68.9,68.9,68.89,67.89,67.89,0.0,0.0,0.0,0.0,0.0,0.0,20161011,26,26,iPhone 4S,Apple Inc,Apple
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20161001,1426.6282,871.84076,871.84076,1248.7526,737.67981,590.84222,349.79999,474.29999,474.29999,312.89999,667.0,335.0,71.48,78.51,172.26,185.68,177.32,145.16,0.0,0.0,0.0,0.0,0.0,0.0,20161011,26,26,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20170801,592.68103,0.22265625,0.22265625,16.767773,9.0933981,68.244293,1.6,0.0,0.0,0.0,0.0,0.0,110.99,110.99,110.99,110.49,111.88,107.99,0.0,0.0,0.0,0.0,0.0,0.0,20170825,16,16,,,
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,609.0,20170201,3663.9033,1500.4681,1500.4681,2418.3777,3536.0129,2899.751,133.39999,76.900002,76.900002,84.900002,182.8,149.89999,163.87,115.99,121.94,129.98,139.05,140.8,0.0,0.0,0.0,0.0,0.0,0.0,20131016,22,62,Moto G4 Plus,"Motorola Mobility LLC, a Lenovo Company",Motorola
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,585.0,20141101,1933.29,1359.9907,1359.9907,749.53729,1747.4287,2612.7981,76.599998,110.1,110.1,22.9,45.099998,34.5,115.99,140.29,117.76,116.74,112.99,112.99,0.0,0.0,0.0,0.0,0.0,0.0,20130208,49,70,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,585.0,20141101,1641.7197,1196.6863,1196.6863,976.63342,1250.2836,1409.3536,83.5,201.0,201.0,32.099998,11.0,63.400002,83.99,83.99,83.99,65.5,74.74,80.99,0.0,0.0,0.0,0.0,0.0,0.0,20130208,49,70,iPhone 7 Plus,Apple Inc,Apple
,,20180401,72.868279,64.197304,64.197304,61.071915,79.831017,224.69669,373.5,0.0,0.0,0.0,0.0,141.3,69.99,69.99,69.99,69.99,69.99,69.99,2.14,2.14,2.14,2.14,2.14,2.14,20180424,8,8,Nokia Lumia 925,"Microsoft Mobile Oy, Nokia Corporation",Outros
,,20180401,2009.9156,5333.2041,5333.2041,5429.3027,10882.995,4767.603,429.89999,0.0,0.0,0.0,0.0,426.70001,71.27,69.99,69.99,70.44,73.59,70.54,2.14,2.14,2.14,2.14,2.14,2.14,20180424,8,8,Lenovo Vibe K5,"Motorola Mobility LLC, a Lenovo Company",Outros
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,729.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.99,43.99,43.99,0.62,0.62,0.62,0.62,0.62,0.62,20170213,22,22,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20090527,22,115,,,
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,729.0,20170201,2547.5911,0.0,0.0,0.0,0.0,0.0,107.2,76.300003,76.300003,86.400002,70.599998,82.5,124.28,87.32000000000001,68.09,51.980000000000004,54.730000000000004,50.94,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,iPhone 5S,Apple Inc,Apple
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20151201,6.7542582,136.51219,136.51219,36.7075,10.009492,33.826366,92.099998,0.0,0.0,0.0,0.0,0.0,113.14,113.14,113.14,112.49,109.99,109.99,0.0,0.0,0.0,0.0,0.0,0.0,20111206,36,84,Samsung Galaxy J2,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20170401,3775.0461,3940.8643,3940.8643,4390.0181,4241.3384,6473.2837,111.9,0.0,0.0,0.0,0.0,0.0,105.14,105.14,105.14,104.49,101.99,154.32,0.0,0.0,0.0,0.0,0.0,0.0,20170426,20,20,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20170401,,,,,,,,,,,,,105.14,105.14,105.14,104.49,101.99,101.99,0.0,0.0,0.0,0.0,0.0,0.0,20170426,20,20,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20170401,0.0,10.28,10.28,134.99977,,,49.5,0.0,0.0,0.0,,,105.14,105.14,105.14,104.49,101.99,101.99,0.0,0.0,0.0,0.0,0.0,0.0,20170426,20,20,Alcatel Pixi 3 3.5,TCL Communication Ltd,Outros
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20170401,4.3271484,2.515625,2.515625,2.8769531,2.3066406,11.533867,425.20001,0.0,0.0,0.0,0.0,0.0,105.14,105.14,106.14,105.58,101.99,107.13,0.0,0.0,0.0,0.0,0.0,0.0,20170426,20,20,,,
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,633.0,,614.68927,30.169336,30.169336,30.336679,37.036327,64.758316,117.5,119.6,119.6,73.599998,97.900002,113.1,82.36,148.85,89.72,115.01,76.28,79.73,0.0,0.0,0.0,0.0,0.0,0.0,20150622,,42,Moto G (2ª Geração),"Motorola Mobility LLC, a Lenovo Company",Motorola
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170901,228.30859,957.03058,957.03058,7.609375,5.1787109,1815.37,57.299999,0.0,0.0,0.0,0.0,0.0,70.6,174.67,391.18,70.54,70.0,70.0,6.0,6.0,6.0,6.0,6.0,6.0,20080128,15,131,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20170401,3.2685547,2.7255859,2.7255859,7.9712896,1.5175781,2.5761719,431.5,0.0,0.0,0.0,0.0,0.0,105.14,105.14,105.14,113.85,105.44,107.39,0.0,0.0,0.0,0.0,0.0,0.0,20170426,20,20,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20151201,,,,,,,,,,,,,113.14,113.14,113.14,112.49,109.99,109.99,0.0,0.0,0.0,0.0,0.0,0.0,20130927,36,63,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,237.0,20170401,3.9560547,2.5439453,2.5439453,5.6849222,2.9921875,1.5820313,332.5,0.0,0.0,0.0,0.0,0.0,105.14,105.14,105.14,107.55,101.99,101.99,0.0,0.0,0.0,0.0,0.0,0.0,20170426,20,20,,,
TGSA29662000_SAMSUNG G950 SMART PRETO PPB/PI107/04,2175.0,,3123.8796,2272.6204,2272.6204,3000.7148,3221.7075,533.29529,236.5,0.0,0.0,1.1,0.0,0.0,97.99,97.99,97.99,97.49,96.61,94.99,0.0,0.0,0.0,0.0,0.0,0.0,20040827,,172,Moto G (3ª Geração),"Motorola Mobility LLC, a Lenovo Company",Motorola
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,729.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20110702,22,89,Samsung Ch@t 226 Duos,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20100514,22,103,,,
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,729.0,20170201,,,,,,,,,,,,,45.0,45.0,45.0,44.989999999999995,43.989999999999995,43.989999999999995,11.66,11.66,11.66,11.66,11.66,11.66,20110703,22,89,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,585.0,,160.29602,305.04425,305.04425,20.920547,7.9306641,6.65625,14.3,27.200001,27.200001,12.6,7.3000002,6.6999998,52.0,64.35,52.29,52.08,50.75,55.61,0.0,0.0,0.0,0.0,0.0,40.0,20090126,,119,,,
TGSA32162007_SAMSUNG J610G SMART PRETO PPB/PI107/04,825.0,,1853.5721,3257.8821,3257.8821,2713.7256,2721.106,3547.4924,626.0,414.0,414.0,390.29999,174.7,631.59998,144.75,95.85,138.76,151.81,92.57,137.53,0.0,0.0,0.0,0.0,0.0,0.0,20140919,,51,,,
TGMO36762000_MOTOROLA XT1941 SMARTPHONE PRETO,,20170301,9685.459,9257.5947,9257.5947,9366.6357,12561.392,10529.315,80.699997,120.7,120.7,77.0,120.3,116.7,116.0,116.6,116.22,116.09,113.47,112.99000000000001,34.0,34.0,34.0,34.0,34.0,34.0,20170224,21,22,Samsung Galaxy J5,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,295.01953,1187.0526,1187.0526,731.27209,847.81702,521.39093,117.6,67.699997,67.699997,85.900002,141.7,148.8,101.0,124.32,106.32,108.8,122.93,101.98,0.0,0.0,0.0,0.0,0.0,0.0,20060602,,150,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20160701,2.0521488,64.242577,64.242577,50.825665,75.139999,779.28967,28.0,0.0,0.0,0.0,0.0,0.0,120.5,120.5,120.5,119.73,117.22999999999999,117.22999999999999,0.0,0.0,0.0,0.0,17.0,17.0,20121213,29,72,LG L30 Dual,LG Electronics Inc.,LG
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20160701,918.75983,845.39923,845.39923,403.67285,1210.9741,1084.9523,28.5,0.0,0.0,0.0,0.0,0.0,120.5,120.5,120.5,119.73,117.22999999999999,117.22999999999999,0.0,0.0,0.0,0.0,17.0,17.0,20121213,29,72,LG L30 Dual,LG Electronics Inc.,LG
TGMO36762000_MOTOROLA XT1941 SMARTPHONE PRETO,1161.0,20170201,5227.9297,4466.4004,4466.4004,5997.5674,3849.3083,4256.3447,270.5,164.3,164.3,234.39999,271.79999,271.60001,143.5,123.69999999999999,128.23,115.94999999999999,112.99000000000001,114.72999999999999,37.37,37.37,37.37,37.37,37.37,37.37,20170222,22,22,Moto G com 4G (2ª Geração),"Motorola Mobility LLC, a Lenovo Company",Motorola
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,585.0,,2435.7671,1317.5574,1317.5574,863.86633,2285.3354,4482.9565,237.5,140.7,140.7,187.89999,115.9,138.2,154.35,117.58,117.82,126.51,114.91,122.72,0.0,0.0,0.0,0.0,0.0,0.0,20150114,,47,Moto G4 Plus,"Motorola Mobility LLC, a Lenovo Company",Motorola
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20171201,13917.763,33528.074,33528.074,43399.703,12841.879,194.07652,107.4,0.5,0.5,0.0,0.0,0.0,82.99,82.99000000000001,82.95000000000002,82.45000000000002,81.89000000000001,88.96000000000001,0.0,68.6,68.6,68.6,68.6,68.6,20171201,12,12,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20170801,0.0,,,0.0,0.05859375,,324.29999,,,0.0,0.0,,121.14,126.74,121.14,134.9,118.99,117.99,0.0,0.0,0.0,0.0,0.0,0.0,20170815,16,16,Nokia E5-00,Nokia Corporation,Outros
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20140301,1161.0642,839.94806,839.94806,1203.5029,1527.5093,1914.1936,237.5,167.7,167.7,236.60001,220.3,161.60001,78.1,85.37,78.72,78.25,76.09,76.19,0.0,0.0,0.0,0.0,0.0,0.0,20060722,57,149,Moto G4 Play,"Motorola Mobility LLC, a Lenovo Company",Motorola
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,345.0,20170801,2666.5461,1383.0483,1383.0483,2828.2422,1056.8667,740.42566,732.59998,116.4,116.4,204.0,143.2,143.8,56.75,55.53,48.769999999999996,46.989999999999995,45.989999999999995,45.989999999999995,39.0,39.0,39.0,39.0,39.0,39.0,20111005,16,86,,,
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,20171001,1095.2374,2010.0962,2010.0962,1856.7687,1028.7107,1726.9257,219.0,149.39999,149.39999,302.20001,171.0,185.7,109.0,112.6,109.97,108.99,105.99,105.99,9.0,9.0,9.0,9.0,9.0,9.0,20160418,14,32,iPhone 5S,Apple Inc,Apple
TGSA31562000_SAMSUNG J810M SMART PRETO PPB/PI107/04,1137.0,,4343.8677,5593.4258,5593.4258,4548.7456,80.533676,1497.0505,10.6,0.0,0.0,0.0,0.0,0.0,121.14,121.14,121.14,121.04,117.99,117.99,0.0,0.0,0.0,0.0,0.0,0.0,20110324,,93,GE12072145,"Motorola Mobility LLC, a Lenovo Company",Outros
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,4352.249,5725.4419,5725.4419,5315.6504,1804.8024,5285.1548,2.8,0.0,0.0,0.0,0.0,0.0,146.09,136.11,146.09,140.45,137.95,142.94,0.0,0.0,0.0,0.0,0.0,0.0,20110324,,93,Samsung Galaxy A5 2016,Samsung Korea,Samsung
TGLG29162000_LG X210BMW SMARTPHONE PRETO PPB/P1769/07,297.0,,1622.5767,1231.6919,1231.6919,498.02341,1041.0988,1129.8949,139.0,0.0,0.0,7.5,0.0,0.0,161.14,161.14,161.69,160.49,157.49,157.49,0.0,0.0,0.0,0.0,0.0,0.0,20110324,,93,iPhone 7,Apple Inc,Apple
TGMO35912000_MOTOROLA XT1922 SMARTPHONE INDIGO,,,408.41321,346.85654,346.85654,391.90222,223.33047,294.82874,137.0,206.7,206.7,163.10001,133.8,164.3,149.73,154.07,162.37,153.81,167.93,146.02,0.0,0.0,0.0,0.0,0.0,0.0,20090126,,119,,,
